YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2014,2014,AK,Alaska,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.41,0.41,,,0.41,0.42,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.45,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.49,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.45,0.45,,,0.45,0.46,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.45,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.49,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.49,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.45,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.45,0.45,,,0.45,0.46,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.46,0.47,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,CA,California,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,CO,Colorado,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,AZ,Arizona,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.46,0.46,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.5,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.52,0.53,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.50,0.5,,,0.49,0.5,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.54,0.54,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.49,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.49,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.49,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.49,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.49,0.49,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,CT,Connecticut,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.50,0.5,,,0.49,0.5,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,DC,District of Columbia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.53,0.53,,,0.53,0.54,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.44,0.44,,,0.43,0.44,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.45,0.45,,,0.44,0.45,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.48,0.49,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.48,0.49,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.44,0.44,,,0.44,0.45,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.49,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.44,0.44,,,0.44,0.44,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.46,0.47,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2011,2011,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.47,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.47,0.47,,,0.47,0.48,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2012,2012,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.45,0.46,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.46,0.46,,,0.45,0.46,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2010,2010,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.44,0.44,,,0.43,0.44,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2015,2015,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2016,2016,DE,Delaware,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.45,0.45,,,0.44,0.45,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2017,2017,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.49,0.49,,,0.48,0.49,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2014,2014,GA,Georgia,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
2013,2013,FL,Florida,ACS 5-Year Estimates,Overarching Conditions,Gini Index of income inequality,,,Number,0.48,0.48,,,0.48,0.48,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,OVC,OVC9_0,NMBR,OVERALL,OVR,,,,
