YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2011,2011,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.6,27.6,,,25.4,29.8,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.7,28.7,,,26.8,30.6,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.7,34.7,,,31.9,37.7,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,02,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.4,32.4,,,30.7,34.2,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.1,32.1,,,30.5,33.6,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.3,36.3,,,34.7,38,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.9,35.9,,,34.3,37.5,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.6,36.6,,,34.9,38.3,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,01,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,37.6,37.6,,,35.4,39.8,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,38.0,38,,,35.9,40.2,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.2,35.2,,,33.2,37.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.9,30.9,,,28.7,33.2,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.6,35.6,,,33,38.2,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.8,34.8,,,32.3,37.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,35.1,35.1,,,33.2,37.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.1,36.1,,,33.8,38.3,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.4,36.4,,,33.8,39.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),,05,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.3,26.3,,,24.5,28.2,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.0,25,,,22.9,27.3,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.8,26.8,,,24.3,29.6,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.9,29.9,,,28.9,31,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.9,28.9,,,27.3,30.6,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.9,31.9,,,30.1,33.8,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.8,29.8,,,28,31.6,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.2,29.2,,,27.9,30.5,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.5,29.5,,,27.9,31.2,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,04,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.2,22.2,,,21.3,23.2,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.8,22.8,,,21.8,24,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.3,20.3,,,19.3,21.3,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.2,21.2,,,20.3,22.1,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.2,20.2,,,19.1,21.3,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.6,23.6,,,22.5,24.7,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.6,22.6,,,21.5,23.7,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.9,24.9,,,23.7,26.2,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.2,26.2,,,25.2,27.3,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.3,24.3,,,23.3,25.3,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.2,21.2,,,20.3,22.1,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.1,24.1,,,23,25.3,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.5,20.5,,,19.5,21.5,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,08,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.7,23.7,,,22.8,24.6,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.0,25,,,24,26.1,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.7,25.7,,,24.7,26.8,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.8,24.8,,,23.6,26,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.0,25,,,23.9,26,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,06,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.0,25,,,23.8,26.3,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.8,24.8,,,23.3,26.4,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.2,24.2,,,22.6,25.8,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.9,25.9,,,24.4,27.4,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.6,25.6,,,24.3,27,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.4,27.4,,,26.1,28.7,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.0,26,,,24.7,27.3,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.1,29.1,,,27.6,30.6,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.6,26.6,,,25.3,28,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.4,24.4,,,22.4,26.5,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.3,23.3,,,21.7,25.1,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.5,23.5,,,21.7,25.4,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,24.0,24,,,22.2,25.9,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.5,23.5,,,21.1,26.1,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.4,25.4,,,23.7,27.2,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,23.4,23.4,,,21.8,25.1,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.6,22.6,,,20.6,24.6,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,22.1,22.1,,,20.1,24.2,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,34.2,34.2,,,31.8,36.7,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.7,30.7,,,28.9,32.6,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.5,29.5,,,27.3,31.9,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2017,2017,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,31.4,31.4,,,29.2,33.7,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2011,2011,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,28.7,28.7,,,26.8,30.6,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.7,30.7,,,29,32.4,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2016,2016,FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.3,27.3,,,26.3,28.4,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.4,26.4,,,25,27.8,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2014,2014,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,30.5,30.5,,,28.4,32.8,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,25.0,25,,,23.4,26.7,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,,%,Age-adjusted Prevalence,33.4,33.4,,,31.4,35.4,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,NPAW,NPAW1_1,AGEADJPREV,OVERALL,OVR,,,,
